Timestamp,Current_A,Voltage_V,Temperature_C,Power_W,Delta_V,Fault_Label
-1.7319930735041766,-1.1487483945678998,1.0856562766093716,-1.5201494807056497,-1.0021273739059826,0.00019949678415975776,0
-1.7318776034502745,-1.1441778283475608,1.122786420550614,-1.520394408778878,-0.9940298384284879,0.5636367377282696,0
-1.7317621333963724,-1.0861156945170563,1.1061899492748963,-1.5189292797399352,-0.936654492211024,-0.25164628113138965,0
-1.7316466633424703,-1.0978309101038048,1.2057582558900626,-1.5198881924577543,-0.9390184081342483,1.5111145111052573,0
-1.7315311932885682,-1.1159373331925508,1.1818310448528924,-1.519825898465049,-0.9597525731054646,-0.3628877509142298,0
-1.7314157232346663,-1.1554753678075518,1.2254242679051564,-1.520116780093523,-0.9959886419674585,0.661711753760532,0
-1.7313002531807642,-1.1078146873334795,1.1291169828815062,-1.5191929458374087,-0.9564938744578455,-1.461230629703192,0
-1.731184783126862,-1.1187566877281898,1.189353879305847,-1.5200990150207263,-0.961913066631601,0.914273807351754,0
-1.73106931307296,-1.0946141892589651,1.1470627531374322,-1.5195435179466645,-0.9413622918781405,-0.6415538851164614,0
-1.7309538430190579,-1.1132373125722541,1.166603320094816,-1.5186030171842575,-0.9584467787690506,0.2967209201961789,0
-1.7308383729651557,-1.0939246981549808,1.121172540068267,-1.5181613361057325,-0.9431430726359477,-0.689197059087126,0
-1.7307229029112539,-1.100282863441997,1.171844857871094,-1.5178624163772045,-0.944759284361976,0.7691345965308,0
-1.7306074328573515,-1.1376737557512144,1.220621895119287,-1.5187611341877556,-0.9782638756218741,0.7403743620376481,0
-1.7304919628034496,-1.136192273392894,1.1390426449100923,-1.519725872472771,-0.984395786190781,-1.237737736340934,0
-1.7303764927495475,-1.124993551542265,1.1694796655519715,-1.5206000910224586,-0.970142643853776,0.46207087978116285,0
-1.7302610226956454,-1.1097426327584685,1.097378717649539,-1.5207118583820656,-0.9614695587977509,-1.0939077391018277,0
-1.7301455526417435,-1.1126029685336483,1.127961216737016,-1.5208016020071902,-0.9614685152617402,0.4642784654596353,0
-1.7300300825878412,-1.1139741703430979,1.2243961820066556,-1.5208153172970085,-0.9537158849571934,1.4635671273554947,0
-1.7299146125339393,-1.098351482138888,1.317021110877201,-1.5214436468329129,-0.9289084393088617,1.40575112750366,0
-1.729799142480037,-1.0723789196649407,1.21184724492367,-1.5212209602841347,-0.9124686242387403,-1.5957779641720695,0
-1.729683672426135,-1.0715298340627,1.1427265013464503,-1.5213972498670494,-0.9183077791885966,-1.048684157283648,0
-1.7295682023722332,-1.0722338804712868,1.1876836982504304,-1.5218555976793209,-0.9146638932282359,0.6824095906702664,0
-1.7294527323183309,-1.0811958906289771,1.1957462597501243,-1.520464480566754,-0.9230180989897584,0.12254611126318028,0
-1.729337262264429,-1.1058051096469625,1.2125781012211094,-1.5214221803470984,-0.9465019339199904,0.2556169369489476,0
-1.7292217922105266,-1.090219217112108,1.2561040881346586,-1.5220978822638696,-0.9264190710512895,0.6606914683409321,0
-1.7291063221566247,-1.0867585447536672,1.2114926394765049,-1.5212244128601142,-0.9271734996464542,-0.6767639856695263,0
-1.7289908521027226,-1.1126799312714735,1.2102668104137448,-1.5209255380232058,-0.9537355500802331,-0.01840204017954082,0
-1.7288753820488205,-1.1471824409534477,1.2520662353433678,-1.5207064532384258,-0.985040664430599,0.6344914804798525,0
-1.7287599119949186,-1.158850165268742,1.183860570000607,-1.5192573212320268,-1.003280467995764,-1.0347981579056926,0
-1.7286444419410163,-1.1215985561664328,1.2077045950639622,-1.519411190359775,-0.9630760135457,0.36202442576797955,0
-1.7285289718871144,-1.1242237739143408,1.2172255461182317,-1.5193997882020611,-0.9648558700667278,0.14467667418671917,0
-1.7284135018332123,-1.1108356235713506,1.2648952845696184,-1.5190913613547121,-0.9466644179316582,0.7235714813388214,0
-1.7282980317793102,-1.1022707138018004,1.3248653777901997,-1.5182344085890669,-0.9321794816680133,0.9102251599444324,0
-1.728182561725408,-1.1317982503247384,1.2898311705864387,-1.517889360025753,-0.9657662393643047,-0.5314326206885668,0
-1.728067091671506,-1.1026283722613275,1.336234873188012,-1.5168419554402637,-0.931461586899748,0.7043598201266907,0
-1.7279516216176039,-1.1067652409233169,1.4031492414633475,-1.5162407710392045,-0.9293378276828002,1.0156021599205,0
-1.727836151563702,-1.0835813639182719,1.35000480915522,-1.5160226722990353,-0.9105803661880829,-0.8062490954598562,0
-1.7277206815097998,-1.1104532459481982,1.3607437848789463,-1.51692879755551,-0.9371659015365953,0.163159782150027,0
-1.7276052114558977,-1.031895061072002,1.5179781972258688,-1.5159872009677369,-0.8408462569852677,2.386177951767071,0
-1.7274897414019956,-1.0349949560978424,1.556977491858445,-1.5158192317782864,-0.8402012197178219,0.5920004604787714,0
-1.7273742713480935,-1.0686287301034643,1.4389594842020352,-1.516103553819592,-0.8865765385818343,-1.7906834235965536,0
-1.7272588012941916,-1.0229940367998815,1.3247877413346925,-1.5166146169107169,-0.8508469500664481,-1.7323176703120602,0
-1.7271433312402893,-1.0395567014505969,1.3561096683576905,-1.5174087371454588,-0.8647508685386082,0.4754990315992764,0
-1.7270278611863874,-1.0588285840180744,1.2786282300808312,-1.5171917911054864,-0.8921220903442557,-1.1755548411516057,0
-1.726912391132485,-1.055402213947901,1.2688738640846424,-1.5176740994319666,-0.8895689662825006,-0.14781967256641482,0
-1.7267969210785832,-1.0468073955448087,1.2176589169894476,-1.5178812785352738,-0.8858082392515758,-0.7769698169702223,0
-1.7266814510246813,-1.0157920275591543,1.1970988566227858,-1.5169199792043673,-0.8562089077998206,-0.31179239058821623,0
-1.726565980970779,-1.034328619484413,1.1701150455435387,-1.5180100492607589,-0.8777758818821687,-0.40927061161907075,0
-1.726450510916877,-1.04571091925801,1.1660185198078072,-1.5178880777024455,-0.8897671324762677,-0.06196388081140334,0
-1.7263350408629747,-1.022238232462646,1.0525389122710511,-1.5176336375352626,-0.8771692653534882,-1.7218147532847847,0
-1.7262195708090728,-1.0068484926750303,1.0586115989135625,-1.5181067358389717,-0.8609842120483667,0.09235044056690583,0
-1.726104100755171,-1.0359314527021461,1.0011356054021576,-1.5179207075990937,-0.8961083768649545,-0.8719790559258611,0
-1.7259886307012686,-1.056419652810173,1.009489264180514,-1.517977461475939,-0.9159735718358014,0.1269634129519512,0
-1.7258731606473667,-1.0346119758722752,1.0003553005539783,-1.5183239192589557,-0.8948535880001782,-0.138405278698618,0
-1.7257576905934644,-1.0472793734100385,0.974440169535153,-1.5189050449907435,-0.910186532755294,-0.3930537570426688,0
-1.7256422205395625,-1.0279634810564309,0.9493149213961541,-1.5198075331447627,-0.8932077097054163,-0.3810675543717948,0
-1.7255267504856604,-1.0157111757495942,0.9749565676886257,-1.5205061727256803,-0.8783112159883948,0.3893027133824048,0
-1.7254112804317583,-1.017111916737769,0.9921993146929394,-1.5202941225525357,-0.8780025838445429,0.26185228794445253,0
-1.7252958103778562,-1.041740017200078,0.9341435797461024,-1.5193718146091302,-0.9085729618114248,-0.8807764340173071,0
-1.725180340323954,-1.103811242005017,0.8636467948716278,-1.5189144321690604,-0.9777410912926864,-1.0695651135540423,0
-1.7250648702700522,-1.1058922959312205,0.9205960174134312,-1.518763618485105,-0.9744026803705916,0.8643844801131585,0
-1.72494940021615,-1.064358266562519,0.9568533116119935,-1.5191544173993485,-0.9291162446112162,0.5503915412767642,0
-1.724833930162248,-1.0623285036072876,0.9554852452059017,-1.5206952932598288,-0.9272052384478536,-0.020560443239138648,0
-1.7247184601083458,-1.0392957571365966,0.9847918051764113,-1.5199667573164115,-0.9011169942495272,0.44491652555403227,0
-1.7246029900544437,-1.0599022990124753,1.1195067481916385,-1.519235976856068,-0.9087523457573748,2.044452703196669,0
-1.7244875200005416,-1.0200970677460932,1.1275101426006737,-1.5196067927682582,-0.8675318687639149,0.12164827088933512,0
-1.7243720499466397,-1.027224117113168,1.0962516646297438,-1.5193157262965278,-0.8778757261900203,-0.4741372203565594,0
-1.7242565798927374,-1.0269782554108633,1.0917709557676392,-1.5189818290710526,-0.878071233583735,-0.06779372841672343,0
-1.7241411098388355,-1.0429121553926353,1.1698816512256551,-1.5188606238729223,-0.8865378480230324,1.1855025973252138,0
-1.7240256397849334,-1.0577942802498153,1.1696872055077534,-1.5187042774676143,-0.9017083083916946,-0.0027511505114594242,0
-1.7239101697310313,-1.0417762784114106,1.197819191452944,-1.5194579075179506,-0.8826286386454089,0.4270927662613304,0
-1.7237946996771294,-0.9904478641192981,1.2340155197032334,-1.5186653076534065,-0.826636265376586,0.549466403853632,0
-1.723679229623227,-1.0045063902954072,1.2365943146447331,-1.5192249531265263,-0.8407363515917338,0.039331828430879505,0
-1.7235637595693252,-0.9996227427564043,1.337963922914675,-1.520114424563275,-0.8255406737257246,1.5384486479209096,0
-1.7234482895154228,-0.9957731301679752,1.3679468411154472,-1.51971045690927,-0.8185633677052865,0.45518003047742867,0
-1.723332819461521,-0.9778988153017742,1.3543507903833498,-1.5191989923663778,-0.801568482967437,-0.20611592510997512,0
-1.723217349407619,-0.9694505232076399,1.2333592942284761,-1.5187834571073924,-0.8052570833971308,-1.8358050950397053,0
-1.7231018793537167,-0.9478416649511224,1.2377237274652193,-1.5187920692396435,-0.7827359220576829,0.06642827912037785,0
-1.7229864092998148,-0.9604743546372507,1.1699069769737354,-1.5184605948572636,-0.8026054934278823,-1.028896507992601,0
-1.7228709392459125,-0.9574383060992198,1.1472549187323453,-1.5180192126001872,-0.8018442516356726,-0.3435377431638259,0
-1.7227554691920106,-0.9989502275937923,1.1443263216475485,-1.5184506231779453,-0.8443543629599183,-0.044240962803231636,0
-1.7226399991381085,-1.0392561275844407,1.1398521699718154,-1.5192089847241044,-0.8857784280284,-0.06769422535518493,0
-1.7225245290842064,-1.0600234084401223,1.108139722271007,-1.5188573799288658,-0.9099847486015498,-0.481026055812812,0
-1.7224090590303045,-1.0466182607700247,1.111530757559802,-1.518242797939882,-0.8960460665167944,0.05165729802748102,0
-1.7222935889764022,-1.035936923702307,1.1111601308289434,-1.5180894025413774,-0.8852399483597947,-0.005424637153633061,0
-1.7221781189225003,-1.0041278531841678,1.1071107333329182,-1.5175877324216422,-0.8533576016209875,-0.061248725885188815,0
-1.7220626488685982,-1.0359246371690494,1.2116331699213088,-1.5170016948820406,-0.8752974550798239,1.5862917398230025,0
-1.721947178814696,-1.0458182575863835,1.2574038931288656,-1.5174821411724098,-0.8808908034392605,0.694754574213729,0
-1.721831708760794,-1.022967344725492,1.3363481086745101,-1.5168696855472057,-0.8496693546301893,1.198150979706605,0
-1.7217162387068918,-1.0160485920670825,1.365340106273847,-1.5164512638032048,-0.8396715901845374,0.4401431491082324,0
