Timestamp,Current_A,Voltage_V,Temperature_C,Power_W,Delta_V,Fault_Label
-1.0,-0.9440338485170133,0.4079436570055517,-0.9981271623124419,-0.9239995073184597,0.007199815288237987,0
-0.999933331111037,-0.9426722024892248,0.42326623298999166,-0.9982650831152899,-0.9215743844914898,0.05023811148095274,0
-0.9998666622220741,-0.9253745483072521,0.41641733166070516,-0.9974400581572946,-0.9043910992556311,-0.012037488171952087,0
-0.9997999933331111,-0.9288647016054137,0.4575063978966796,-0.9979800289746847,-0.9050990660786703,0.12261144090142959,0
-0.9997333244441481,-0.9342588995860788,0.44763230449717817,-0.9979449507683638,-0.9113087204740857,-0.020534695984138065,0
-0.9996666555551852,-0.9460379232747645,0.46562201317382623,-0.9981087483567908,-0.9221610246104629,0.057729596392438125,0
-0.9995999866662222,-0.9318390312511842,0.42587867969886695,-0.997588530479671,-0.9103327760650095,-0.10443189464866044,0
-0.9995333177772593,-0.9350988311655178,0.45073676869495216,-0.9980987447133924,-0.9119557645262317,0.07702161275132402,0
-0.9994666488882963,-0.9279063881383887,0.4332843991267499,-0.9977859402176705,-0.9058010334842932,-0.04182067914453075,0
-0.9993999799993333,-0.9334545195212601,0.44134824672339157,-0.9972563373080461,-0.9109176494301406,0.029849679232104926,0
-0.9993333111103704,-0.9277009775223565,0.42260022947652054,-0.9970076234380922,-0.9063343577380232,-0.04545991504145987,0
-0.9992666422214074,-0.9295951783915096,0.44351128333804724,-0.996839299536294,-0.9068183953764999,0.06593511741419966,0
-0.9991999733324444,-0.940734533459105,0.4636402077158799,-0.9973453741578402,-0.916852652009089,0.06373825962642879,0
-0.9991333044434815,-0.9402931757648506,0.4299747238959899,-0.9978886253950454,-0.9186890917919001,-0.08736033344803013,0
-0.9990666355545185,-0.9369568943526351,0.44253523436056597,-0.9983809043022707,-0.9144204324036713,0.04247997772665875,0
-0.9989999666655556,-0.9324133975557456,0.41278118184373547,-0.998443841326051,-0.9118229388072461,-0.07637384272157131,0
-0.9989332977765926,-0.9332655381130978,0.4254017272098807,-0.9984943766226566,-0.9118226262796867,0.04264860471720288,0
-0.9988666288876296,-0.9336740414378772,0.46519775076527736,-0.998502099803418,-0.9095007987590948,0.1189795219647579,0
-0.9987999599986667,-0.9290197884829638,0.5034214784437445,-0.9988559167950877,-0.9020712415947217,0.11456323218928664,0
-0.9987332911097037,-0.9212821396186365,0.46001915403583027,-0.9987305203585497,-0.8971476977697491,-0.11470932683100746,0
-0.9986666222207407,-0.921029183205403,0.4314949488175852,-0.9988297903217223,-0.8988964604640859,-0.07291942798333899,0
-0.9985999533317778,-0.9212389300834517,0.4500475315034702,-0.9990878893522619,-0.8978051566907457,0.05931060590110498,0
-0.9985332844428148,-0.9239088586970916,0.45337472601701023,-0.9983045410553844,-0.9003071494451806,0.016545292387516713,0
-0.9984666155538517,-0.9312403453679775,0.46032075806863304,-0.9988438288587445,-0.9073402997552205,0.026709941072925972,0
-0.9983999466648888,-0.926597054441531,0.4782827202639872,-0.9992243215871552,-0.9013257031771439,0.05765166163254141,0
-0.9983332777759258,-0.9255660638501729,0.459872818246847,-0.9987324645295248,-0.9015516462449498,-0.04451021158303067,0
-0.998266608886963,-0.9332884665646715,0.45936695274339634,-0.9985641659065283,-0.909506688247188,0.00577893218128892,0
-0.9981999399979999,-0.9435673254614384,0.4766164109088056,-0.9984407976498382,-0.9188822257330042,0.055650368931474584,0
-0.9981332711090369,-0.9470433303372793,0.4484698329844736,-0.9976247807387466,-0.9243448463177817,-0.07185874240785432,0
-0.998066602220074,-0.9359454700027829,0.45830959785008574,-0.9977114255784043,-0.9123040543380855,0.03483790402624938,0
-0.997999933331111,-0.9367275650750766,0.46223862910307645,-0.9977050049393761,-0.9128371017930639,0.01823574103521137,0
-0.997933264442148,-0.9327390172989073,0.48191060211604686,-0.9975313275089142,-0.9073889619298795,0.06245476733331166,0
-0.9978665955531851,-0.9301873913506435,0.5066585888628925,-0.9970487710919105,-0.9030508828096583,0.07671235579485412,0
-0.9977999266642221,-0.9389841248139771,0.49220094757866306,-0.9968544717033325,-0.9131097473863635,-0.03340903850178148,0
-0.9977332577752592,-0.9302939436238723,0.5113504628672985,-0.9962646704631832,-0.9028358812212465,0.060987279731291776,0
-0.9976665888862962,-0.9315263840939423,0.5389641584665448,-0.9959261390969705,-0.9021998386907355,0.08476160459720578,0
-0.9975999199973332,-0.9246195299951705,0.5170329318200793,-0.9958033260892667,-0.8965821852487376,-0.05440096445262171,0
-0.9975332511083703,-0.9326251007847205,0.5214646079208318,-0.9963135718981961,-0.904544260724675,0.019647577913004248,0
-0.9974665822194073,-0.9092213395809253,0.5863508694545114,-0.9957833519212334,-0.8756975864079943,0.18945338319745722,0
-0.9973999133304443,-0.9101448487360304,0.602444791856021,-0.9956887672329311,-0.8755044048398645,0.05240468161894833,0
-0.9973332444414814,-0.9201648971428323,0.5537420479962254,-0.9958488710694877,-0.8893933028505865,-0.12959722965800605,0
-0.9972665755525184,-0.9065695796546721,0.5066265504606022,-0.9961366544619952,-0.8786926840082576,-0.1251389468274998,0
-0.9971999066635554,-0.9115038668838737,0.5195522371357875,-0.9965838294178502,-0.8828567546893776,0.04350569050045469,0
-0.9971332377745925,-0.9172452742021263,0.4875778061381677,-0.996461665504121,-0.8910541346190387,-0.08261047726742966,0
-0.9970665688856295,-0.9162245028204485,0.48355245104142597,-0.9967332568767704,-0.8902895020392301,-0.004106666409768117,0
-0.9969998999966666,-0.9136639666037201,0.4624174691882157,-0.9968499209564934,-0.8891632056501564,-0.05216445935786733,0
-0.9969332311077036,-0.9044239839446497,0.45393290506394557,-0.9963086062196875,-0.8802985313839918,-0.016631763959091828,0
